// The next line is the dfg name
random5_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 6 6 1
MUL 7 7 3
DIV 7 7 5
SQRT 7 7 6
actual latency 120
0 1 6
1 4 6
2 4 1
3 4 3
4 5 18
5 7 12
6 99 0
7 7 0
8 7 3
9 20 5
10 8 4
11 21 11
12 43 1
13 9 4
14 8 2
15 43 2
16 19 12
17 17 8
18 8 7
19 9 10
20 49 6
21 33 3
22 9 3
23 40 12
24 43 3
25 35 19
26 19 6
27 22 5
28 33 5
29 34 4
30 10 0
31 34 5
32 10 3
33 10 12
34 11 26
35 43 4
36 43 5
37 12 2
38 31 5
39 36 11
40 13 3
41 44 1
42 13 1
43 14 3
44 44 2
45 44 3
46 4 2
47 13 0
48 11 4
49 20 4
50 9 2
51 9 1
52 41 8
53 14 16
54 14 2
55 30 1
56 44 4
57 44 5
58 34 24
59 45 1
60 38 7
61 37 13
62 12 13
63 45 2
64 11 0
65 11 2
66 45 3
67 20 1
68 15 4
69 41 0
70 15 17
71 45 4
72 29 1
73 45 5
74 33 23
75 46 1
76 38 8
77 28 3
78 46 2
79 46 3
80 40 0
81 15 23
82 42 0
83 46 4
84 42 4
85 13 4
86 46 5
87 47 1
88 12 3
89 12 4
90 42 10
91 42 11
92 38 14
93 47 2
94 14 7
95 21 10
96 39 0
97 47 3
98 43 12
99 18 1
100 42 3
101 21 1
102 47 4
103 35 25
104 21 3
105 44 8
106 21 2
107 47 5
108 48 1
109 12 0
110 21 22
111 48 2
112 39 15
113 35 26
114 22 6
115 45 10
116 48 3
117 10 17
118 48 4
119 48 5
120 38 21
121 49 1
122 39 22
123 49 2
124 49 3
125 14 15
126 23 26
127 17 25
128 49 4
129 49 5
130 39 16
131 50 1
132 34 12
133 23 4
134 50 2
135 23 5
136 36 1
137 27 13
138 24 3
139 45 11
140 40 17
141 50 3
142 17 3
143 39 23
144 46 12
145 25 3
146 29 4
147 31 6
148 36 2
149 50 4
150 40 24
151 37 0
152 47 8
153 48 10
154 50 5
155 51 1
156 5 19
157 51 2
158 5 4
159 51 3
160 51 4
161 51 5
162 48 11
163 49 12
164 50 7
165 35 0
166 52 1
167 15 5
168 25 4
169 52 2
170 50 8
171 25 2
172 52 3
173 52 4
174 52 5
175 40 18
176 53 1
177 41 25
178 51 9
179 51 10
180 51 11
181 10 5
182 52 6
183 41 26
184 53 2
185 10 4
186 53 3
187 33 1
188 33 2
189 53 4
190 34 1
191 43 20
192 40 19
193 52 12
194 18 5
195 44 21
196 45 22
197 53 5
198 42 13
199 54 1
200 28 4
201 53 7
202 34 2
203 19 2
204 43 14
205 54 2
206 54 3
207 54 4
208 54 5
209 27 3
210 55 1
211 55 2
212 53 8
213 55 3
214 44 15
215 55 4
216 55 5
217 54 9
218 56 1
219 56 2
220 20 0
221 44 16
222 54 10
223 45 17
224 11 7
225 54 11
226 45 18
227 55 6
228 55 12
229 56 3
230 56 7
231 56 4
232 56 5
233 57 1
234 57 2
235 45 19
236 38 1
237 45 23
238 47 13
239 57 3
240 46 24
241 57 4
242 56 8
243 48 14
244 57 9
245 57 10
246 47 25
247 57 5
248 16 4
249 58 1
250 57 11
251 49 15
252 58 2
253 58 3
254 58 4
255 49 16
256 58 6
257 58 5
258 59 1
259 29 16
260 59 2
261 47 26
262 59 3
263 50 17
264 59 4
265 49 20
266 50 18
267 59 5
268 60 1
269 58 12
270 60 2
271 60 3
272 60 4
273 50 19
274 50 21
275 19 1
276 60 5
277 61 1
278 52 13
279 53 14
280 61 2
281 59 7
282 61 3
283 61 4
284 59 8
285 60 9
286 61 5
287 62 1
288 60 10
289 62 2
290 14 4
291 51 22
292 54 15
293 62 3
294 62 4
295 60 11
296 62 5
297 63 1
298 51 23
299 1 20
300 7 13
301 12 9
302 15 22
303 21 9
304 21 0
305 38 2
306 14 21
307 63 2
308 7 4
309 20 8
310 23 3
311 22 12
312 22 1
313 61 6
314 22 24
315 54 16
316 63 3
317 22 0
318 23 7
319 24 15
320 24 2
321 52 24
322 24 16
323 27 23
324 25 5
325 27 4
326 24 0
327 63 4
328 63 5
329 25 1
330 25 6
331 25 0
332 64 1
333 27 22
334 29 25
335 64 2
336 23 14
337 26 5
338 42 2
339 23 0
340 64 3
341 28 6
342 28 24
343 64 4
344 34 6
345 26 1
346 26 7
347 53 25
348 55 17
349 33 22
350 26 0
351 64 5
352 65 1
353 42 1
354 26 8
355 25 20
356 24 1
357 55 18
358 24 9
359 25 17
360 27 5
361 65 2
362 65 3
363 29 0
364 53 26
365 65 4
366 41 5
367 29 7
368 29 15
369 55 20
370 25 12
371 30 17
372 56 21
373 25 19
374 26 21
375 65 5
376 61 12
377 34 0
378 66 1
379 62 7
380 41 4
381 62 8
382 55 19
383 41 3
384 66 2
385 33 14
386 66 3
387 10 18
388 63 9
389 30 10
390 33 11
391 66 4
392 37 20
393 27 9
394 66 5
395 30 11
396 67 1
397 29 8
398 67 2
399 67 3
400 67 4
401 67 5
402 68 1
403 63 10
404 33 10
405 57 22
406 41 2
407 68 2
408 68 3
409 68 4
410 32 0
411 68 5
412 31 20
413 31 0
414 57 13
415 69 1
416 32 7
417 32 21
418 69 2
419 69 3
420 57 23
421 69 4
422 63 11
423 27 0
424 27 1
425 69 5
426 70 1
427 70 2
428 26 2
429 64 6
430 36 0
431 35 7
432 64 12
433 70 3
434 70 4
435 58 14
436 58 24
437 70 5
438 71 1
439 30 0
440 31 1
441 33 0
442 65 7
443 71 2
444 65 8
445 66 9
446 66 10
447 33 9
448 66 11
449 32 1
450 71 3
451 59 15
452 67 6
453 71 4
454 67 12
455 71 5
456 32 8
457 59 25
458 72 1
459 68 7
460 68 8
461 59 26
462 28 12
463 61 20
464 62 21
465 63 22
466 72 2
467 59 16
468 63 23
469 31 3
470 69 9
471 31 2
472 38 0
473 64 24
474 72 3
475 72 4
476 72 5
477 73 1
478 73 2
479 73 3
480 69 10
481 73 4
482 73 5
483 74 1
484 74 2
485 74 3
486 74 4
487 74 5
488 41 1
489 75 1
490 75 2
491 65 25
492 75 3
493 65 26
494 69 11
495 75 4
496 60 17
497 60 18
498 75 5
499 70 6
500 76 1
501 70 12
502 76 2
503 30 9
504 71 7
505 71 8
506 76 3
507 76 4
508 76 5
509 77 1
510 77 2
511 77 3
512 60 19
513 40 5
514 67 20
515 68 21
516 77 4
517 77 5
518 78 1
519 62 13
520 28 0
521 63 14
522 28 1
523 64 15
524 64 16
525 28 14
526 78 2
527 28 2
