// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 3 3 5
SQRT 4 4 6
actual latency 249
0 81 2
1 28 0
2 29 0
3 30 0
4 86 0
5 106 4
6 26 0
7 79 7
8 86 4
9 220 1
10 241 1
11 100 1
12 103 5
13 109 5
14 115 7
15 121 6
16 142 1
17 145 6
18 151 0
19 152 3
20 157 2
21 25 7
22 46 2
23 61 4
24 66 0
25 31 8
26 82 1
27 85 0
28 91 5
29 101 2
30 67 7
31 73 0
32 74 0
33 75 0
34 181 1
35 184 2
36 189 0
37 81 3
38 91 6
39 190 2
40 21 2
41 36 2
42 49 8
43 66 4
44 26 2
45 41 2
46 51 4
47 71 2
48 166 1
49 91 1
50 96 2
51 101 0
52 106 2
53 184 1
54 187 5
55 205 1
56 208 0
57 209 2
58 19 6
59 64 1
60 67 5
61 76 2
62 67 1
63 79 1
64 86 2
65 127 1
66 130 5
67 85 1
68 91 2
69 96 4
70 169 1
71 190 1
72 196 1
73 199 5
74 85 5
75 97 7
76 205 0
77 56 3
78 62 0
79 63 0
80 64 0
81 13 6
82 37 5
83 94 1
84 97 5
85 148 1
86 97 1
87 115 1
88 130 1
89 151 1
90 154 4
91 159 3
92 27 0
93 85 6
94 164 5
95 5 0
96 28 1
97 31 2
98 13 7
99 46 1
100 49 0
101 51 2
102 1 4
103 43 1
104 46 0
105 7 8
106 19 7
107 25 0
108 49 5
109 61 5
110 1 5
111 7 5
112 13 1
113 1 6
114 11 2
115 16 0
116 19 5
117 1 0
118 6 2
119 11 0
120 4 1
121 10 1
122 16 1
123 19 0
124 25 8
125 1 1
126 7 7
127 16 3
128 2 0
129 3 0
130 13 8
131 49 1
132 1 7
133 11 3
134 16 4
135 6 0
136 8 0
137 34 1
138 58 1
139 61 0
140 1 8
141 11 4
142 25 1
143 7 0
144 9 0
145 13 0
146 31 5
147 7 6
148 16 2
149 25 5
150 7 1
151 13 5
152 25 6
153 31 0
154 43 6
155 31 1
156 34 0
157 36 3
158 15 0
159 18 0
160 76 1
161 79 5
162 21 0
163 109 1
164 112 0
165 6 4
166 31 4
167 49 7
168 113 0
169 114 0
170 10 0
171 37 1
172 55 1
173 4 0
174 22 1
175 26 4
176 61 2
177 6 3
178 40 1
179 73 1
180 12 0
181 26 3
182 70 1
183 88 1
184 91 0
185 21 3
186 37 7
187 55 7
188 115 2
189 36 4
190 55 5
191 133 1
192 154 1
193 172 1
194 124 1
195 127 2
196 132 0
197 133 0
198 193 1
199 196 2
200 85 7
201 93 0
202 201 2
203 37 8
204 103 1
205 118 1
206 121 5
207 106 1
208 121 1
209 136 1
210 163 1
211 166 0
212 112 1
213 115 0
214 116 8
215 122 0
216 167 2
217 172 0
218 173 2
219 208 1
220 223 1
221 244 1
222 17 0
223 41 3
224 56 4
225 71 3
226 19 8
227 41 4
228 61 3
229 96 3
230 101 3
231 46 3
232 51 0
233 61 8
234 73 8
235 106 3
236 111 6
237 91 4
238 96 0
239 117 0
240 1 3
241 21 4
242 61 1
243 67 6
244 1 2
245 19 1
246 31 6
247 43 7
248 73 5
249 20 0
250 46 4
251 55 8
252 67 0
253 79 6
254 85 8
255 226 1
256 81 4
257 91 8
258 247 1
259 51 3
260 56 0
261 67 8
262 115 5
263 43 5
264 61 6
265 157 1
266 160 4
267 165 0
268 145 1
269 148 0
270 149 0
271 150 2
272 199 1
273 211 1
274 229 1
275 32 0
276 101 4
277 232 0
278 71 4
279 76 0
280 187 1
281 190 0
282 139 1
283 142 0
284 143 5
285 150 0
286 202 1
287 24 0
288 76 4
289 86 3
290 92 0
291 214 1
292 232 1
293 217 1
294 235 1
295 238 0
296 14 0
297 31 7
298 43 8
299 66 2
300 52 1
301 55 0
302 56 2
303 97 6
304 103 6
305 37 6
306 55 6
307 73 6
308 175 1
309 178 0
310 179 5
311 185 3
312 91 3
313 238 1
314 241 0
315 22 0
316 23 0
317 76 3
318 81 0
319 31 3
320 49 6
321 66 3
322 73 7
323 82 0
324 61 7
325 160 1
326 163 0
327 178 1
328 181 0
329 182 6
330 79 8
331 91 7
332 188 4
