// The next line is the dfg name
invert_matrix_general_dfg__3_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 2 2 1
MUL 2 2 3
DIV 2 2 5
SQRT 2 2 6
actual latency 106
0 67 3
1 62 1
2 63 0
3 64 0
4 71 1
5 72 0
6 38 1
7 71 5
8 76 3
9 83 0
10 84 0
11 32 1
12 43 3
13 56 5
14 73 7
15 79 3
16 39 0
17 81 4
18 86 0
19 88 2
20 93 1
21 55 3
22 58 1
23 64 2
24 68 0
25 67 7
26 74 0
27 75 0
28 76 4
29 82 2
30 91 6
31 97 1
32 98 1
33 99 0
34 100 1
35 101 0
36 102 0
37 58 3
38 91 4
39 103 0
40 29 1
41 40 3
42 73 6
43 79 1
44 31 3
45 34 2
46 37 2
47 40 2
48 80 1
49 45 0
50 46 0
51 47 0
52 48 0
53 81 1
54 86 5
55 64 1
56 65 0
57 91 2
58 16 4
59 21 0
60 37 7
61 43 2
62 34 1
63 35 1
64 36 1
65 38 0
66 51 4
67 50 1
68 52 1
69 53 0
70 54 0
71 56 1
72 57 0
73 71 4
74 76 5
75 85 7
76 91 1
77 46 3
78 49 1
79 50 0
80 51 0
81 13 7
82 25 7
83 31 0
84 36 4
85 52 0
86 39 1
87 40 1
88 41 1
89 42 1
90 55 2
91 70 3
92 44 1
93 91 7
94 97 4
95 17 1
96 18 0
97 19 3
98 16 5
99 21 1
100 22 0
101 25 2
102 1 3
103 5 0
104 6 1
105 1 5
106 6 4
107 11 0
108 13 6
109 31 7
110 1 6
111 7 6
112 13 0
113 1 4
114 6 0
115 7 0
116 19 6
117 1 1
118 4 2
119 7 1
120 2 1
121 3 1
122 4 0
123 8 0
124 26 4
125 1 0
126 6 5
127 13 2
128 2 0
129 3 0
130 7 7
131 16 0
132 1 7
133 7 2
134 10 0
135 9 1
136 10 1
137 11 1
138 12 0
139 17 0
140 11 5
141 16 3
142 19 0
143 19 1
144 20 0
145 22 1
146 26 5
147 11 4
148 16 2
149 25 6
150 5 1
151 10 2
152 43 6
153 49 0
154 52 3
155 26 1
156 27 1
157 28 1
158 29 0
159 30 0
160 31 1
161 49 7
162 34 0
163 35 0
164 36 0
165 23 1
166 28 2
167 31 5
168 37 0
169 57 1
170 12 1
171 14 0
172 15 0
173 13 1
174 14 1
175 15 1
176 19 2
177 24 0
178 25 1
179 26 0
180 16 1
181 22 2
182 25 0
183 27 0
184 28 0
185 24 1
186 55 6
187 61 7
188 67 2
189 49 3
190 61 5
191 66 1
192 67 0
193 70 1
194 51 1
195 85 2
196 88 1
197 89 0
198 90 0
199 92 0
200 97 6
201 103 1
202 104 3
203 51 5
204 58 0
205 59 0
206 61 4
207 59 1
208 60 1
209 61 1
210 62 0
211 66 0
212 47 1
213 48 1
214 73 3
215 76 0
216 77 0
217 78 0
218 79 2
219 68 1
220 72 1
221 82 0
222 33 1
223 46 2
224 49 2
225 56 0
226 13 3
227 22 3
228 28 3
229 31 2
230 58 2
231 34 3
232 37 1
233 41 4
234 46 5
235 61 2
236 70 2
237 65 1
238 69 1
239 73 0
240 4 3
241 8 1
242 9 0
243 19 7
244 1 2
245 4 1
246 7 3
247 31 6
248 37 6
249 32 0
250 33 0
251 36 5
252 41 0
253 46 4
254 52 2
255 70 0
256 46 1
257 91 5
258 96 0
259 37 3
260 40 0
261 41 5
262 61 6
263 55 7
264 67 6
265 73 1
266 76 2
267 79 0
268 53 1
269 54 1
270 60 0
271 61 3
272 80 0
273 81 0
274 82 1
275 63 1
276 91 3
277 94 1
278 85 3
279 88 0
280 89 1
281 90 1
282 42 0
283 43 0
284 81 5
285 86 1
286 92 1
287 45 1
288 73 2
289 82 3
290 85 0
291 93 0
292 94 0
293 69 0
294 74 1
295 95 0
296 18 1
297 21 4
298 31 4
299 55 1
300 20 1
301 23 0
302 25 3
303 43 7
304 56 4
305 10 3
306 21 5
307 49 6
308 55 0
309 61 0
310 66 4
311 71 0
312 88 3
313 99 1
314 100 0
315 43 1
316 44 0
317 64 3
318 67 1
319 30 1
320 79 6
321 85 1
322 86 4
323 91 0
324 85 6
325 95 1
326 96 1
327 97 0
328 98 0
329 99 2
330 66 5
331 79 7
332 102 2
