// The next line is the dfg name
invert_matrix_general_dfg__3_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 2 2 1
MUL 2 2 3
DIV 2 2 5
SQRT 2 2 6
actual latency 103
0 43 3
1 65 0
2 66 1
3 68 1
4 77 1
5 84 1
6 44 1
7 76 4
8 82 2
9 86 1
10 89 1
11 29 0
12 31 2
13 36 4
14 85 6
15 94 2
16 45 1
17 76 5
18 81 1
19 88 3
20 91 1
21 58 3
22 63 1
23 64 2
24 67 1
25 55 7
26 61 1
27 62 0
28 71 4
29 76 2
30 91 6
31 97 0
32 98 0
33 99 0
34 100 0
35 101 0
36 102 0
37 55 3
38 91 4
39 103 0
40 27 1
41 28 3
42 61 6
43 67 0
44 25 3
45 34 3
46 40 3
47 49 3
48 68 0
49 44 0
50 45 0
51 46 1
52 47 0
53 69 0
54 81 4
55 60 0
56 64 1
57 94 3
58 11 5
59 20 0
60 37 6
61 43 2
62 35 0
63 36 0
64 37 1
65 38 0
66 56 4
67 48 0
68 49 0
69 50 1
70 51 1
71 62 1
72 63 0
73 86 5
74 51 4
75 97 6
76 103 1
77 37 2
78 40 0
79 41 0
80 42 0
81 13 6
82 25 6
83 32 1
84 36 5
85 43 1
86 36 1
87 39 0
88 40 1
89 42 1
90 52 2
91 58 2
92 34 1
93 67 7
94 96 4
95 18 1
96 19 0
97 22 2
98 16 5
99 24 0
100 25 0
101 28 2
102 1 2
103 5 1
104 6 1
105 1 5
106 6 5
107 11 0
108 13 7
109 49 7
110 1 6
111 7 6
112 13 0
113 1 4
114 6 0
115 7 0
116 19 6
117 2 1
118 4 2
119 7 1
120 3 0
121 4 0
122 5 0
123 8 0
124 26 4
125 1 1
126 6 4
127 13 2
128 1 0
129 2 0
130 7 7
131 16 0
132 1 7
133 7 2
134 10 0
135 3 1
136 8 1
137 9 0
138 11 1
139 17 0
140 16 4
141 22 3
142 26 0
143 23 1
144 25 1
145 26 1
146 31 4
147 11 4
148 16 2
149 25 7
150 9 1
151 10 2
152 31 7
153 37 0
154 40 2
155 28 0
156 29 1
157 30 1
158 28 1
159 30 0
160 31 0
161 55 6
162 38 1
163 39 1
164 41 1
165 31 1
166 34 2
167 41 5
168 46 0
169 61 0
170 14 1
171 15 1
172 17 1
173 13 1
174 15 0
175 16 1
176 19 2
177 20 1
178 21 1
179 22 1
180 14 0
181 16 3
182 22 0
183 23 0
184 24 1
185 21 0
186 37 7
187 73 7
188 79 2
189 46 2
190 66 4
191 71 0
192 72 0
193 82 1
194 54 0
195 67 2
196 70 0
197 74 1
198 83 0
199 84 0
200 79 7
201 85 1
202 97 2
203 46 5
204 51 0
205 52 0
206 66 5
207 56 1
208 57 0
209 58 0
210 59 0
211 71 1
212 53 0
213 54 1
214 67 3
215 70 1
216 72 1
217 73 1
218 85 3
219 69 1
220 78 0
221 88 1
222 35 1
223 46 3
224 52 3
225 55 1
226 31 3
227 37 3
228 49 2
229 55 2
230 61 3
231 13 3
232 32 0
233 41 4
234 61 5
235 70 2
236 79 3
237 65 1
238 78 1
239 83 1
240 4 3
241 10 1
242 12 0
243 19 7
244 1 3
245 4 1
246 7 3
247 31 6
248 61 7
249 33 1
250 34 0
251 51 5
252 56 0
253 71 5
254 76 3
255 79 1
256 52 1
257 91 5
258 96 0
259 19 3
260 33 0
261 46 4
262 91 7
263 43 7
264 79 6
265 85 0
266 88 2
267 97 1
268 57 1
269 58 1
270 59 1
271 73 2
272 98 1
273 99 1
274 100 1
275 60 1
276 91 2
277 101 1
278 70 3
279 75 0
280 76 0
281 77 0
282 47 1
283 49 1
284 81 5
285 86 0
286 87 0
287 53 1
288 64 3
289 73 3
290 76 1
291 88 0
292 89 0
293 75 1
294 80 1
295 90 0
296 12 1
297 21 4
298 26 5
299 43 0
300 18 0
301 19 1
302 25 2
303 43 6
304 56 5
305 10 3
306 21 5
307 67 6
308 73 0
309 74 0
310 86 4
311 91 0
312 82 3
313 87 1
314 92 0
315 48 1
316 50 0
317 61 2
318 64 0
319 27 0
320 49 6
321 55 0
322 61 4
323 66 0
324 73 6
325 79 0
326 80 0
327 81 0
328 82 0
329 85 2
330 31 5
331 85 7
332 91 3
