// The next line is the dfg name
random1_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 5 5 3
DIV 9 9 5
SQRT 10 10 6
actual latency 159
0 1 1
1 4 1
2 7 1
3 10 1
4 10 0
5 11 0
6 12 18
7 20 0
8 13 0
9 14 20
10 20 7
11 20 1
12 24 16
13 24 18
14 34 5
15 30 0
16 64 0
17 33 0
18 14 0
19 11 2
20 15 0
21 11 17
22 55 7
23 30 16
24 47 8
25 32 6
26 52 8
27 52 9
28 31 5
29 14 7
30 14 1
31 14 21
32 14 22
33 14 3
34 14 23
35 14 2
36 14 24
37 55 11
38 32 0
39 31 0
40 17 8
41 33 22
42 65 0
43 50 0
44 34 3
45 44 21
46 36 16
47 66 0
48 37 19
49 11 3
50 25 3
51 25 4
52 62 0
53 25 5
54 32 8
55 37 0
56 37 6
57 38 21
58 57 6
59 53 14
60 42 0
61 52 5
62 37 12
63 37 3
64 37 4
65 45 23
66 57 8
67 19 15
68 18 16
69 19 19
70 17 2
71 17 0
72 17 9
73 17 1
74 57 1
75 67 0
76 57 9
77 46 24
78 43 14
79 54 2
80 43 19
81 57 10
82 57 12
83 43 15
84 49 3
85 21 0
86 58 13
87 40 24
88 58 14
89 68 0
90 41 0
91 47 17
92 20 2
93 60 7
94 69 0
95 21 5
96 48 1
97 38 13
98 58 0
99 37 15
100 60 11
101 55 3
102 48 2
103 62 6
104 70 0
105 55 4
106 18 0
107 48 16
108 55 5
109 62 8
110 48 18
111 62 9
112 57 2
113 57 0
114 53 0
115 34 0
116 36 18
117 58 4
118 62 10
119 27 8
120 27 9
121 26 0
122 28 24
123 25 0
124 27 10
125 31 19
126 49 15
127 71 0
128 43 3
129 47 6
130 49 19
131 50 20
132 62 12
133 55 0
134 42 8
135 72 0
136 63 13
137 60 1
138 73 0
139 50 21
140 63 14
141 74 0
142 32 20
143 27 0
144 75 0
145 56 20
146 60 2
147 65 7
148 19 0
149 26 20
150 76 0
151 51 22
152 51 23
153 52 24
154 33 1
155 20 20
156 53 17
157 54 16
158 61 3
159 77 0
160 78 0
161 54 18
162 65 11
163 61 4
164 61 5
165 79 0
166 20 21
167 20 11
168 63 1
169 67 6
170 52 6
171 67 8
172 67 9
173 60 0
174 63 2
175 80 0
176 64 3
177 81 0
178 82 0
179 83 0
180 84 0
181 85 0
182 64 4
183 67 10
184 55 15
185 67 12
186 55 19
187 68 13
188 64 5
189 68 14
190 70 7
191 86 0
192 66 1
193 87 0
194 70 11
195 88 0
196 44 20
197 89 0
198 66 2
199 90 0
200 91 0
201 67 3
202 1 15
203 7 6
204 12 6
205 12 0
206 17 17
207 23 17
208 23 13
209 32 21
210 32 10
211 30 7
212 31 4
213 32 9
214 92 0
215 29 0
216 29 17
217 56 21
218 67 4
219 37 5
220 35 7
221 35 0
222 93 0
223 54 0
224 39 2
225 17 6
226 67 5
227 50 11
228 94 0
229 95 0
230 37 9
231 57 22
232 38 0
233 57 23
234 23 1
235 22 10
236 22 8
237 22 12
238 22 0
239 22 24
240 22 9
241 22 6
242 59 0
243 28 5
244 27 1
245 58 24
246 96 0
247 59 17
248 45 0
249 40 4
250 97 0
251 52 3
252 98 0
253 36 2
254 49 4
255 72 6
256 60 16
257 60 18
258 99 0
259 27 22
260 100 0
261 27 12
262 28 3
263 101 0
264 28 13
265 61 15
266 27 2
267 102 0
268 103 0
269 28 14
270 39 23
271 69 1
272 72 8
273 40 7
274 61 19
275 39 22
276 62 20
277 72 9
278 23 14
279 45 7
280 69 2
281 30 1
282 72 10
283 72 12
284 38 20
285 104 0
286 52 0
287 105 0
288 70 3
289 33 13
290 52 12
291 48 14
292 47 12
293 62 21
294 45 22
295 46 4
296 106 0
297 107 0
298 73 13
299 73 14
300 70 4
301 33 14
302 108 0
303 109 0
304 63 22
305 17 10
306 46 3
307 70 5
308 63 23
309 42 12
310 64 24
311 65 17
312 42 10
313 75 7
314 66 16
315 63 0
316 28 4
317 72 1
318 75 11
319 51 0
320 43 4
321 72 2
322 66 18
323 42 2
324 73 3
325 110 0
326 42 9
327 111 0
328 67 15
329 112 0
330 67 19
331 68 20
332 77 6
333 52 4
334 113 0
335 77 8
336 77 9
337 114 0
338 68 21
339 69 22
340 69 23
341 70 24
342 77 10
343 115 0
344 51 2
345 77 12
346 78 13
347 73 4
348 35 11
349 73 5
350 51 1
351 75 1
352 71 17
353 78 14
354 72 16
355 72 18
356 116 0
357 80 7
358 117 0
359 75 2
360 73 15
361 73 19
362 118 0
363 74 20
364 76 3
365 76 4
366 76 5
367 78 1
368 80 11
369 78 2
370 79 3
371 119 0
372 120 0
373 82 6
374 121 0
375 79 4
376 74 21
377 75 22
378 122 0
379 79 5
380 81 1
381 75 23
382 81 2
383 82 8
384 82 9
385 82 3
386 82 10
387 123 0
388 82 12
389 124 0
390 76 24
391 77 17
392 83 13
393 50 7
394 82 4
395 82 5
396 125 0
397 78 16
398 78 18
399 79 15
400 126 0
401 1 6
402 6 16
403 6 0
404 12 16
405 18 3
406 21 23
407 23 0
408 21 4
409 21 22
410 21 3
411 127 0
412 24 0
413 27 6
414 25 19
415 25 15
416 25 11
417 27 23
418 25 7
419 83 14
420 28 0
421 85 7
422 38 14
423 31 3
424 7 15
425 85 11
426 30 18
427 32 12
428 34 4
429 30 2
430 79 19
431 128 0
432 30 11
433 47 10
434 36 1
435 49 5
436 84 1
437 87 6
438 35 17
439 80 20
440 44 0
441 46 5
442 36 0
443 18 18
444 13 15
445 33 23
446 47 9
447 84 2
448 80 21
449 129 0
450 87 8
451 87 9
452 85 3
453 87 10
454 33 2
455 130 0
456 85 4
457 37 8
458 81 22
459 34 24
460 85 5
461 87 12
462 81 23
463 26 21
464 46 0
465 39 1
466 87 1
467 131 0
468 40 0
469 41 17
470 39 0
471 82 24
472 83 17
473 88 13
474 88 14
475 84 16
476 42 6
477 84 18
478 42 1
479 132 0
480 90 7
481 87 2
482 43 0
483 90 11
