// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 2 2 3
DIV 4 4 5
SQRT 6 6 6
actual latency 126
0 61 4
1 34 0
2 35 0
3 37 0
4 69 0
5 86 6
6 29 0
7 61 9
8 81 5
9 112 1
10 121 1
11 37 1
12 43 7
13 55 10
14 67 11
15 73 9
16 64 1
17 67 9
18 74 0
19 81 3
20 86 5
21 19 11
22 41 5
23 51 6
24 64 0
25 19 12
26 46 1
27 49 0
28 55 7
29 66 6
30 49 10
31 55 0
32 65 0
33 68 0
34 91 2
35 96 4
36 102 0
37 71 3
38 76 10
39 103 4
40 6 6
41 26 3
42 37 8
43 56 6
44 21 6
45 31 6
46 46 3
47 61 3
48 76 1
49 46 2
50 51 4
51 62 0
52 66 3
53 85 1
54 88 7
55 100 1
56 103 0
57 104 5
58 13 9
59 31 2
60 37 7
61 51 5
62 40 1
63 43 2
64 46 4
65 61 1
66 67 8
67 49 1
68 56 3
69 66 4
70 88 1
71 94 2
72 97 1
73 100 7
74 61 11
75 73 8
76 106 0
77 51 3
78 56 0
79 57 0
80 63 0
81 13 7
82 25 8
83 43 1
84 49 7
85 67 1
86 49 2
87 52 2
88 58 2
89 67 2
90 71 4
91 76 6
92 30 0
93 67 12
94 81 9
95 9 0
96 13 2
97 21 4
98 7 10
99 28 2
100 32 0
101 36 4
102 1 5
103 19 2
104 22 0
105 1 12
106 7 11
107 17 0
108 25 9
109 43 10
110 1 7
111 7 7
112 13 1
113 1 8
114 11 3
115 16 0
116 19 7
117 1 0
118 6 3
119 11 0
120 4 1
121 7 1
122 10 1
123 13 0
124 25 7
125 1 1
126 7 9
127 16 3
128 2 0
129 3 0
130 7 12
131 22 1
132 1 11
133 11 6
134 16 4
135 10 0
136 12 0
137 19 1
138 22 2
139 25 0
140 1 9
141 11 4
142 16 1
143 4 0
144 5 0
145 6 0
146 19 9
147 1 10
148 11 5
149 19 8
150 1 2
151 7 8
152 13 8
153 26 0
154 31 9
155 4 2
156 19 0
157 31 5
158 21 0
159 23 0
160 40 2
161 43 8
162 24 0
163 55 1
164 58 0
165 6 5
166 26 6
167 31 12
168 59 0
169 60 0
170 14 0
171 16 2
172 25 2
173 8 0
174 10 2
175 16 6
176 31 3
177 1 6
178 31 1
179 34 1
180 15 0
181 21 5
182 34 2
183 37 2
184 40 0
185 16 5
186 25 10
187 37 11
188 61 5
189 36 6
190 43 12
191 70 2
192 76 2
193 85 2
194 64 2
195 71 5
196 77 0
197 78 0
198 94 1
199 97 5
200 67 10
201 75 0
202 102 3
203 25 12
204 52 1
205 58 1
206 61 7
207 61 2
208 70 1
209 73 2
210 82 2
211 86 0
212 55 2
213 61 0
214 67 7
215 73 0
216 91 3
217 96 0
218 98 6
219 100 2
220 112 2
221 121 2
222 18 0
223 26 5
224 41 3
225 56 4
226 13 10
227 26 4
228 41 4
229 56 5
230 66 5
231 31 4
232 36 0
233 37 10
234 55 11
235 76 5
236 81 8
237 86 3
238 93 0
239 94 0
240 1 4
241 6 4
242 25 1
243 31 7
244 1 3
245 7 2
246 13 11
247 31 8
248 37 12
249 20 0
250 36 5
251 43 11
252 50 0
253 55 12
254 61 12
255 109 2
256 76 3
257 81 7
258 124 1
259 41 6
260 46 0
261 49 11
262 61 10
263 37 9
264 49 12
265 91 1
266 96 3
267 101 0
268 88 2
269 91 0
270 92 0
271 93 6
272 103 1
273 106 1
274 115 1
275 38 0
276 86 4
277 118 0
278 76 4
279 81 0
280 97 2
281 100 0
282 79 1
283 82 0
284 83 10
285 89 0
286 103 2
287 33 0
288 71 6
289 81 4
290 87 0
291 106 2
292 115 2
293 109 1
294 118 1
295 121 0
296 7 0
297 13 12
298 25 11
299 46 5
300 28 1
301 31 0
302 36 3
303 43 9
304 55 8
305 19 10
306 31 11
307 49 9
308 79 2
309 83 0
310 84 11
311 91 4
312 81 6
313 118 2
314 122 0
315 27 0
316 28 0
317 61 6
318 66 0
319 21 3
320 31 10
321 46 6
322 55 9
323 67 0
324 49 8
325 73 1
326 76 0
327 82 1
328 85 0
329 86 12
330 61 8
331 73 7
332 92 5
