// The next line is the dfg name
invert_matrix_general_dfg__3_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 200
0 85 1
1 141 0
2 142 0
3 143 0
4 159 0
5 170 0
6 89 0
7 146 2
8 154 1
9 164 0
10 177 0
11 57 0
12 58 1
13 66 2
14 169 3
15 184 1
16 90 0
17 151 2
18 156 0
19 172 1
20 178 0
21 118 1
22 123 0
23 127 1
24 130 0
25 115 3
26 121 0
27 122 0
28 136 2
29 145 1
30 181 3
31 187 0
32 188 0
33 189 0
34 190 0
35 191 0
36 192 0
37 112 1
38 176 2
39 197 0
40 54 0
41 55 1
42 121 3
43 127 0
44 61 1
45 70 1
46 88 1
47 100 1
48 128 0
49 87 0
50 88 0
51 92 0
52 93 0
53 129 0
54 161 2
55 131 0
56 135 0
57 187 1
58 31 2
59 38 0
60 73 3
61 79 1
62 69 0
63 70 0
64 71 0
65 72 0
66 111 2
67 94 0
68 97 0
69 100 0
70 104 0
71 116 0
72 117 0
73 181 2
74 101 2
75 193 3
76 199 0
77 73 1
78 76 0
79 77 0
80 81 0
81 31 3
82 55 3
83 64 0
84 76 2
85 84 0
86 75 0
87 78 0
88 82 0
89 85 0
90 103 1
91 115 1
92 68 0
93 139 3
94 191 2
95 33 0
96 37 0
97 40 1
98 41 2
99 46 0
100 49 0
101 52 1
102 1 1
103 14 0
104 15 0
105 6 2
106 16 2
107 21 0
108 37 3
109 103 3
110 1 3
111 7 3
112 13 0
113 1 2
114 6 0
115 7 0
116 19 3
117 3 0
118 4 1
119 9 0
120 5 0
121 8 0
122 10 0
123 11 0
124 26 2
125 4 0
126 11 2
127 16 1
128 1 0
129 2 0
130 25 3
131 31 0
132 13 3
133 19 1
134 22 0
135 16 0
136 17 0
137 18 0
138 23 0
139 32 0
140 36 2
141 43 1
142 51 0
143 47 0
144 50 0
145 52 0
146 56 2
147 21 2
148 28 1
149 61 3
150 20 0
151 22 1
152 67 3
153 73 0
154 76 1
155 55 0
156 58 0
157 60 0
158 56 0
159 59 0
160 61 0
161 109 3
162 80 0
163 83 0
164 86 0
165 62 0
166 64 1
167 86 2
168 91 0
169 115 0
170 28 0
171 30 0
172 36 0
173 27 0
174 29 0
175 35 0
176 37 1
177 41 0
178 42 0
179 44 0
180 26 0
181 31 1
182 43 0
183 45 0
184 48 0
185 40 0
186 79 3
187 151 3
188 157 1
189 91 1
190 131 2
191 136 0
192 137 0
193 160 0
194 107 0
195 130 1
196 133 0
197 134 0
198 161 0
199 162 0
200 163 3
201 169 0
202 190 1
203 96 2
204 101 0
205 102 0
206 141 2
207 112 0
208 113 0
209 118 0
210 120 0
211 146 0
212 106 0
213 108 0
214 133 1
215 138 0
216 147 0
217 148 0
218 175 1
219 144 0
220 165 0
221 179 0
222 74 0
223 94 1
224 106 1
225 109 0
226 67 1
227 82 1
228 97 1
229 109 1
230 124 1
231 34 1
232 63 0
233 81 2
234 126 2
235 139 1
236 178 1
237 157 0
238 166 0
239 181 0
240 10 1
241 19 0
242 24 0
243 43 3
244 7 1
245 12 0
246 13 1
247 49 3
248 127 3
249 66 0
250 67 0
251 106 2
252 111 0
253 156 2
254 163 1
255 167 0
256 105 0
257 186 2
258 198 0
259 49 1
260 65 0
261 91 2
262 187 3
263 91 3
264 157 3
265 163 0
266 166 1
267 193 0
268 114 0
269 119 0
270 125 0
271 148 1
272 194 0
273 195 0
274 196 0
275 132 0
276 181 1
277 200 0
278 142 1
279 145 0
280 149 0
281 150 0
282 95 0
283 98 0
284 166 2
285 171 0
286 172 0
287 110 0
288 136 1
289 151 1
290 155 0
291 173 0
292 174 0
293 158 0
294 168 0
295 180 0
296 25 0
297 46 2
298 61 2
299 79 0
300 34 0
301 39 0
302 46 1
303 85 3
304 116 2
305 25 1
306 51 2
307 133 3
308 139 0
309 140 0
310 171 2
311 176 0
312 169 1
313 175 0
314 182 0
315 96 0
316 99 0
317 121 1
318 124 0
319 53 0
320 97 3
321 103 0
322 121 2
323 126 0
324 145 3
325 151 0
326 152 0
327 153 0
328 154 0
329 160 1
330 71 2
331 175 3
332 193 1
