// The next line is the dfg name
write_bmp_header_dfg__7_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 2 2 5
SQRT 2 2 6
actual latency 98
0 11 2
1 16 0
2 7 4
3 34 1
4 1 3
5 6 2
6 37 0
7 41 2
8 1 1
9 4 0
10 25 4
11 36 2
12 46 3
13 31 5
14 51 3
15 46 2
16 52 1
17 1 4
18 55 0
19 49 0
20 51 2
21 16 3
22 58 1
23 46 0
24 47 0
25 1 5
26 48 0
27 21 3
28 13 5
29 31 1
30 19 4
31 25 0
32 22 1
33 28 1
34 17 0
35 21 2
36 4 1
37 26 0
38 18 0
39 20 0
40 7 0
41 37 5
42 25 5
43 36 3
44 1 0
45 2 0
46 76 1
47 79 5
48 85 2
49 8 0
50 90 4
51 7 5
52 16 2
53 40 1
54 43 4
55 11 3
56 49 1
57 1 2
58 7 1
59 10 1
60 13 0
61 3 0
62 31 3
63 26 3
64 31 4
65 37 1
66 61 1
67 9 0
68 64 4
69 25 1
70 28 0
71 64 1
72 6 0
73 67 5
74 11 0
75 70 1
76 73 5
77 79 2
78 56 2
79 84 4
80 26 2
81 31 2
82 37 4
83 43 1
84 19 5
85 46 1
86 73 1
87 76 4
88 82 3
89 87 5
90 10 0
91 93 5
92 13 4
93 19 1
94 6 3
95 13 1
96 5 0
97 67 1
98 70 4
99 16 1
100 19 0
101 55 1
102 58 3
103 41 3
104 46 5
105 52 4
