// The next line is the dfg name
random1_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 3 3 1
MUL 3 3 3
DIV 3 3 5
SQRT 3 3 6
actual latency 125
0 1 1
1 2 0
2 3 0
3 4 0
4 4 1
5 4 2
6 5 10
7 13 2
8 5 0
9 6 4
10 11 2
11 9 0
12 11 8
13 11 7
14 78 0
15 16 1
16 48 1
17 23 2
18 5 2
19 5 1
20 6 2
21 5 6
22 48 2
23 16 3
24 38 2
25 16 2
26 51 5
27 47 0
28 34 2
29 6 5
30 6 0
31 6 7
32 8 9
33 7 2
34 6 8
35 6 1
36 35 10
37 49 1
38 17 2
39 17 1
40 8 1
41 18 11
42 49 2
43 29 1
44 46 0
45 36 11
46 30 11
47 50 1
48 41 8
49 8 2
50 50 2
51 51 1
52 44 0
53 51 2
54 18 4
55 19 2
56 19 3
57 17 10
58 54 4
59 52 3
60 22 0
61 53 1
62 30 5
63 19 1
64 21 2
65 38 9
66 52 2
67 16 7
68 11 10
69 41 10
70 43 0
71 10 0
72 53 2
73 10 1
74 54 1
75 54 2
76 55 1
77 42 11
78 42 5
79 55 2
80 23 10
81 54 5
82 56 1
83 25 6
84 30 0
85 56 2
86 57 1
87 20 9
88 55 3
89 57 2
90 22 1
91 46 7
92 58 1
93 57 4
94 58 2
95 59 1
96 31 1
97 34 3
98 31 0
99 21 8
100 57 5
101 59 2
102 39 0
103 58 3
104 60 1
105 60 2
106 11 0
107 46 8
108 61 1
109 61 2
110 60 4
111 60 5
112 62 1
113 40 1
114 33 1
115 37 1
116 41 7
117 62 2
118 61 3
119 63 4
120 63 5
121 23 1
122 40 6
123 18 2
124 64 3
125 44 9
126 50 6
127 63 1
128 26 1
129 30 4
130 51 7
131 66 4
132 66 5
133 29 0
134 34 0
135 63 2
136 67 3
137 64 1
138 64 2
139 47 10
140 65 1
141 65 2
142 69 4
143 28 0
144 66 1
145 48 11
146 66 2
147 69 5
148 11 1
149 24 11
150 67 1
151 50 9
152 51 8
153 55 6
154 38 1
155 53 10
156 70 3
157 72 4
158 67 2
159 68 1
160 68 2
161 56 7
162 54 11
163 69 1
164 69 2
165 70 1
166 7 3
167 12 5
168 70 2
169 71 1
170 31 7
171 72 5
172 56 9
173 41 0
174 71 2
175 72 1
176 72 2
177 73 1
178 73 2
179 74 1
180 74 2
181 75 1
182 56 8
183 75 2
184 60 6
185 76 1
186 59 10
187 73 3
188 76 2
189 75 4
190 60 11
191 77 1
192 77 2
193 78 1
194 75 5
195 78 2
196 45 6
197 79 0
198 79 1
199 79 2
200 80 0
201 80 1
202 1 3
203 4 3
204 7 0
205 7 1
206 9 4
207 12 11
208 12 0
209 61 7
210 27 5
211 18 0
212 20 2
213 18 1
214 80 2
215 20 1
216 28 3
217 61 8
218 81 0
219 36 1
220 31 3
221 19 0
222 81 1
223 30 1
224 23 0
225 8 0
226 81 2
227 51 4
228 82 0
229 82 1
230 24 5
231 62 9
232 22 2
233 16 8
234 82 2
235 12 2
236 10 3
237 13 3
