// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 2 2 5
SQRT 3 3 6
actual latency 249
0 141 3
1 27 0
2 28 0
3 29 0
4 146 0
5 191 2
6 25 0
7 115 6
8 166 2
9 220 1
10 241 1
11 100 1
12 103 4
13 109 5
14 146 6
15 152 5
16 142 1
17 145 4
18 151 0
19 171 3
20 191 3
21 37 4
22 71 2
23 101 2
24 109 0
25 43 6
26 82 1
27 85 0
28 91 4
29 131 3
30 103 5
31 111 0
32 112 0
33 113 0
34 181 1
35 186 2
36 191 0
37 146 3
38 151 4
39 196 3
40 31 3
41 51 3
42 73 5
43 111 3
44 36 3
45 61 2
46 86 2
47 116 2
48 166 1
49 91 1
50 101 3
51 110 0
52 136 2
53 184 1
54 187 4
55 205 1
56 208 0
57 209 2
58 25 5
59 61 1
60 67 4
61 106 2
62 64 1
63 79 1
64 86 3
65 127 1
66 133 4
67 85 1
68 96 3
69 121 3
70 169 1
71 190 1
72 196 1
73 199 4
74 127 6
75 139 6
76 205 0
77 91 2
78 96 0
79 97 0
80 98 0
81 19 5
82 49 4
83 94 1
84 97 4
85 148 1
86 97 1
87 112 1
88 130 1
89 151 1
90 156 2
91 166 3
92 26 0
93 133 5
94 171 5
95 5 0
96 28 1
97 46 2
98 19 6
99 46 1
100 49 0
101 71 3
102 6 3
103 43 1
104 46 0
105 13 5
106 25 6
107 31 0
108 55 5
109 85 4
110 1 4
111 7 4
112 13 1
113 1 5
114 11 2
115 16 0
116 19 4
117 1 0
118 6 2
119 11 0
120 4 1
121 10 1
122 16 1
123 19 0
124 37 5
125 1 1
126 13 4
127 21 3
128 2 0
129 3 0
130 25 4
131 49 1
132 1 6
133 11 3
134 26 2
135 6 0
136 8 0
137 37 1
138 58 1
139 61 0
140 7 5
141 16 2
142 25 1
143 7 0
144 9 0
145 13 0
146 37 6
147 7 6
148 16 3
149 31 5
150 7 1
151 13 6
152 31 6
153 38 0
154 61 4
155 34 1
156 37 0
157 56 2
158 15 0
159 18 0
160 76 1
161 79 4
162 21 0
163 103 1
164 106 0
165 26 3
166 51 2
167 67 6
168 107 0
169 108 0
170 10 0
171 31 1
172 55 1
173 4 0
174 19 1
175 41 3
176 66 3
177 21 2
178 40 1
179 70 1
180 12 0
181 41 2
182 73 1
183 88 1
184 91 0
185 36 2
186 49 6
187 79 6
188 126 2
189 56 3
190 73 6
191 133 1
192 154 1
193 172 1
194 124 1
195 131 2
196 136 0
197 137 0
198 193 1
199 196 2
200 133 6
201 139 0
202 201 2
203 55 4
204 106 1
205 118 1
206 121 4
207 109 1
208 121 1
209 136 1
210 163 1
211 166 0
212 115 1
213 118 0
214 121 5
215 127 0
216 171 2
217 176 0
218 181 2
219 208 1
220 223 1
221 244 1
222 17 0
223 61 3
224 91 3
225 116 3
226 31 4
227 66 2
228 96 2
229 121 2
230 146 2
231 76 2
232 81 0
233 91 6
234 109 6
235 161 3
236 166 4
237 176 3
238 182 0
239 183 0
240 1 3
241 31 2
242 67 1
243 73 4
244 1 2
245 22 1
246 43 4
247 61 5
248 97 6
249 20 0
250 76 3
251 85 5
252 92 0
253 115 5
254 139 4
255 226 1
256 151 3
257 156 6
258 247 1
259 81 3
260 86 0
261 103 6
262 127 4
263 55 6
264 85 6
265 157 1
266 161 2
267 167 0
268 145 1
269 148 0
270 149 0
271 151 2
272 199 1
273 211 1
274 229 1
275 30 0
276 181 3
277 232 0
278 126 3
279 131 0
280 187 1
281 190 0
282 139 1
283 142 0
284 145 5
285 152 0
286 202 1
287 24 0
288 141 2
289 156 3
290 161 0
291 214 1
292 232 1
293 217 1
294 235 1
295 238 0
296 14 0
297 43 5
298 61 6
299 106 3
300 52 1
301 55 0
302 81 2
303 97 5
304 115 4
305 49 5
306 79 5
307 109 4
308 175 1
309 178 0
310 179 4
311 186 3
312 176 2
313 238 1
314 241 0
315 22 0
316 23 0
317 136 3
318 141 0
319 46 3
320 67 5
321 111 2
322 121 6
323 143 0
324 91 5
325 160 1
326 163 0
327 178 1
328 181 0
329 182 5
330 127 5
331 139 5
332 201 3
