// The next line is the dfg name
write_bmp_header_dfg__7_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 2 2 5
SQRT 2 2 6
actual latency 84
0 6 3
1 11 0
2 1 4
3 10 1
4 1 2
5 11 2
6 16 0
7 26 2
8 49 1
9 52 0
10 19 4
11 56 2
12 36 2
13 19 5
14 56 3
15 36 3
16 52 1
17 49 5
18 55 0
19 31 0
20 41 2
21 41 3
22 58 1
23 32 0
24 33 0
25 55 4
26 61 0
27 46 2
28 37 5
29 61 1
30 37 4
31 43 0
32 43 1
33 64 1
34 13 0
35 51 3
36 55 1
37 58 0
38 12 0
39 14 0
40 2 0
41 55 5
42 25 5
43 61 2
44 9 0
45 10 0
46 4 1
47 13 4
48 26 3
49 3 0
50 61 4
51 1 5
52 11 3
53 16 1
54 43 4
55 46 3
56 67 1
57 16 2
58 22 1
59 25 1
60 28 0
61 8 0
62 61 3
63 1 3
64 7 5
65 19 1
66 28 1
67 4 0
68 61 5
69 13 1
70 17 0
71 31 1
72 5 0
73 67 4
74 1 0
75 7 1
76 13 5
77 31 2
78 31 3
79 67 5
80 6 2
81 16 3
82 25 4
83 46 1
84 43 5
85 70 1
86 1 1
87 7 4
88 21 2
89 31 4
90 6 0
91 73 4
92 49 4
93 73 1
94 51 2
95 76 1
96 7 0
97 34 1
98 73 5
99 37 1
100 40 0
101 40 1
102 66 2
103 21 3
104 31 5
105 79 4
