// The next line is the dfg name
random3_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 4 4 1
MUL 4 4 3
DIV 4 4 5
SQRT 4 4 6
actual latency 124
0 1 12
1 8 4
2 11 4
3 14 4
4 14 0
5 14 1
6 17 4
7 17 5
8 20 0
9 24 2
10 21 11
11 21 14
12 21 1
13 24 9
14 22 0
15 26 1
16 90 0
17 26 7
18 31 12
19 46 1
20 34 0
21 26 13
22 26 0
23 29 0
24 32 3
25 37 3
26 27 1
27 27 8
28 32 13
29 28 0
30 46 2
31 33 3
32 46 3
33 47 1
34 31 11
35 32 5
36 32 6
37 29 1
38 47 2
39 32 1
40 47 3
41 32 0
42 32 4
43 32 2
44 27 2
45 25 2
46 29 5
47 35 0
48 33 14
49 48 1
50 48 2
51 32 8
52 48 3
53 35 10
54 34 2
55 49 1
56 53 4
57 35 5
58 33 1
59 49 2
60 34 9
61 35 15
62 35 7
63 33 2
64 35 6
65 33 0
66 36 11
67 36 1
68 36 3
69 38 6
70 37 12
71 53 5
72 36 0
73 36 2
74 40 10
75 49 3
76 50 1
77 38 0
78 50 2
79 25 0
80 50 3
81 43 0
82 53 6
83 44 9
84 43 1
85 45 10
86 35 4
87 51 1
88 51 2
89 41 7
90 28 2
91 51 3
92 37 1
93 52 1
94 38 13
95 52 2
96 53 7
97 52 3
98 37 2
99 53 1
100 53 2
101 37 8
102 38 4
103 53 3
104 37 0
105 54 1
106 54 2
107 56 4
108 54 3
109 55 1
110 38 1
111 55 2
112 55 3
113 56 1
114 44 13
115 45 3
116 44 4
117 46 11
118 45 14
119 44 0
120 47 8
121 44 5
122 41 15
123 38 5
124 56 2
125 56 5
126 56 3
127 57 1
128 57 2
129 56 6
130 41 5
131 41 11
132 41 6
133 57 3
134 58 1
135 58 2
136 58 3
137 43 3
138 43 2
139 50 7
140 59 1
141 59 2
142 59 3
143 60 1
144 60 2
145 60 3
146 61 1
147 45 2
148 61 2
149 61 3
150 49 9
151 44 3
152 44 2
153 44 1
154 50 10
155 51 11
156 42 8
157 39 9
158 41 4
159 62 1
160 62 2
161 62 3
162 56 7
163 63 1
164 63 2
165 39 14
166 52 8
167 63 3
168 54 9
169 64 1
170 64 2
171 43 12
172 64 3
173 32 7
174 44 6
175 65 1
176 65 2
177 59 4
178 47 15
179 59 5
180 65 3
181 35 3
182 59 6
183 49 12
184 35 2
185 66 1
186 50 13
187 59 7
188 62 4
189 51 14
190 66 2
191 66 3
192 62 5
193 50 6
194 67 1
195 67 2
196 62 6
197 44 7
198 1 4
199 4 1
200 4 0
201 4 9
202 30 2
203 34 1
204 4 3
205 4 2
206 42 2
207 40 0
208 5 10
209 5 2
210 7 3
211 5 0
212 7 0
213 5 6
214 6 3
215 7 2
216 8 6
217 62 7
218 5 5
219 67 3
220 25 12
221 5 1
222 25 10
223 26 11
224 65 4
225 10 2
226 8 2
227 9 1
228 40 1
229 23 7
230 68 1
231 24 3
232 10 10
233 14 13
234 5 3
235 19 12
236 68 2
237 42 1
238 30 1
239 68 3
240 26 3
241 11 3
242 9 2
243 6 11
244 69 1
245 55 10
246 69 2
247 56 11
248 65 5
249 6 0
250 69 3
251 6 1
252 7 12
253 8 13
254 11 11
255 57 8
256 11 15
257 70 1
258 70 2
259 9 14
