DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_invdelay,8,12,4,FAIL,3,0.057458,CHECKER_PASS
hal_4type_invdelay,21,17,-4,PASS,4,0.018333,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_invdelay,31,23,-8,PASS,4,0.028375,CHECKER_PASS
arf_4type_invdelay,43,34,-9,PASS,4,0.065,CHECKER_PASS
motion_vectors_dfg__7_4type_invdelay,25,30,5,FAIL,4,0.06675,CHECKER_PASS
ewf_4type_invdelay,61,45,-16,PASS,4,0.192791,CHECKER_PASS
feedback_points_dfg__7_4type_invdelay,30,39,9,FAIL,4,0.195417,CHECKER_PASS
write_bmp_header_dfg__7_4type_invdelay,28,36,8,FAIL,8,3.68596,CHECKER_PASS
interpolate_aux_dfg__12_4type_invdelay,34,64,30,FAIL,6,2.44254,CHECKER_PASS
matmul_dfg__3_4type_invdelay,43,68,25,FAIL,4,0.602292,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_invdelay,55,65,10,FAIL,8,0.870625,CHECKER_PASS
invert_matrix_general_dfg__3_4type_invdelay,69,103,34,FAIL,8,2.7385,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_invdelay,61,53,-8,PASS,4,0.141625,CHECKER_PASS
collapse_pyr_dfg__113_4type_invdelay,31,35,4,FAIL,4,0.148375,CHECKER_PASS
idctcol_dfg__3_4type_invdelay,67,75,8,FAIL,4,0.491833,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_invdelay,52,81,29,FAIL,4,0.667084,CHECKER_PASS
random1_4type_invdelay,60,95,35,FAIL,16,10.3841,CHECKER_PASS
random2_4type_invdelay,63,94,31,FAIL,16,11.8868,CHECKER_PASS
random3_4type_invdelay,70,100,30,FAIL,20,17.9695,CHECKER_PASS
random4_4type_invdelay,54,81,27,FAIL,31,18.2565,CHECKER_PASS
random5_4type_invdelay,67,103,36,FAIL,31,32.1625,CHECKER_PASS
random6_4type_invdelay,61,87,26,FAIL,54,43.507,CHECKER_PASS
random7_4type_invdelay,72,109,37,FAIL,47,62.0126,CHECKER_PASS
