DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_uniform,8,6,-2,PASS,2,0.405917,CHECKER_PASS
hal_4type_uniform,22,21,-1,PASS,4,0.647583,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_uniform,34,46,12,FAIL,4,1.2255,CHECKER_PASS
arf_4type_uniform,57,46,-11,PASS,4,2.21762,CHECKER_PASS
motion_vectors_dfg__7_4type_uniform,39,56,17,FAIL,4,2.9725,CHECKER_PASS
ewf_4type_uniform,97,72,-25,PASS,4,1.52179,CHECKER_PASS
feedback_points_dfg__7_4type_uniform,39,74,35,FAIL,5,12.3999,CHECKER_PASS
write_bmp_header_dfg__7_4type_uniform,39,95,56,FAIL,7,24.3653,CHECKER_PASS
interpolate_aux_dfg__12_4type_uniform,61,96,35,FAIL,6,26.335,CHECKER_PASS
matmul_dfg__3_4type_uniform,63,101,38,FAIL,6,38.8398,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_uniform,85,178,93,FAIL,6,140.858,CHECKER_PASS
invert_matrix_general_dfg__3_4type_uniform,85,146,61,FAIL,10,335.643,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_uniform,81,97,16,FAIL,4,8.67829,CHECKER_PASS
collapse_pyr_dfg__113_4type_uniform,45,80,35,FAIL,5,7.56646,CHECKER_PASS
idctcol_dfg__3_4type_uniform,97,179,82,FAIL,4,77.089,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_uniform,76,102,26,FAIL,6,45.2125,CHECKER_PASS
random1_4type_uniform,91,165,74,FAIL,20,971.528,CHECKER_PASS
random2_4type_uniform,85,170,85,FAIL,21,496.239,CHECKER_PASS
random3_4type_uniform,109,219,110,FAIL,20,1654.11,CHECKER_PASS
random4_4type_uniform,81,128,47,FAIL,34,835.664,CHECKER_PASS
random5_4type_uniform,88,164,76,FAIL,40,1718.2,CHECKER_PASS
random6_4type_uniform,91,137,46,FAIL,57,2304.85,CHECKER_PASS
random7_4type_uniform,99,159,60,FAIL,57,2987.61,CHECKER_PASS
