// The next line is the dfg name
write_bmp_header_dfg__7_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 2 2 3
DIV 4 4 5
SQRT 5 5 6
actual latency 39
0 1 6
1 6 0
2 1 7
3 7 1
4 1 3
5 6 3
6 11 0
7 16 4
8 25 1
9 28 0
10 13 9
11 31 3
12 21 3
13 1 11
14 26 5
15 21 4
16 28 1
17 1 9
18 31 0
19 21 0
20 26 3
21 21 5
22 31 1
23 23 0
24 24 0
25 1 10
26 25 0
27 11 5
28 19 7
29 31 2
30 7 11
31 16 0
32 22 1
33 34 1
34 13 0
35 26 4
36 25 2
37 32 0
38 8 0
39 9 0
40 2 0
41 25 10
42 13 10
43 31 4
44 17 0
45 18 0
46 1 2
47 7 10
48 16 6
49 3 0
50 25 9
51 1 8
52 11 3
53 16 1
54 19 8
55 21 6
56 28 2
57 6 6
58 13 2
59 19 1
60 22 0
61 14 0
62 26 6
63 1 4
64 7 8
65 13 1
66 16 2
67 4 0
68 19 10
69 4 2
70 7 0
71 10 1
72 5 0
73 25 11
74 1 0
75 4 1
76 7 9
77 16 5
78 11 4
79 25 8
80 1 5
81 6 5
82 13 8
83 22 2
84 19 9
85 34 2
86 1 1
87 7 7
88 16 3
89 25 7
90 10 0
91 31 7
92 13 11
93 37 1
94 11 6
95 37 2
96 12 0
97 10 2
98 31 8
99 7 2
100 15 0
101 19 2
102 31 5
103 6 4
104 13 7
105 19 11
