// The next line is the dfg name
random6_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 6 6 1
MUL 17 17 3
DIV 28 28 5
SQRT 34 34 6
actual latency 91
0 1 6
1 4 0
2 5 54
3 11 11
4 14 47
5 11 5
6 11 3
7 14 43
8 11 0
9 11 14
10 11 71
11 11 1
12 64 9
13 12 24
14 12 15
15 23 37
16 12 77
17 17 3
18 24 46
19 12 84
20 12 25
21 12 6
22 12 0
23 12 17
24 12 81
25 12 82
26 15 66
27 17 54
28 13 35
29 14 4
30 13 51
31 13 39
32 21 5
33 13 52
34 13 29
35 17 13
36 33 38
37 23 34
38 64 40
39 39 41
40 17 1
41 17 26
42 26 3
43 62 0
44 12 78
45 39 42
46 21 66
47 24 84
48 12 55
49 34 43
50 18 6
51 23 28
52 23 13
53 24 81
54 23 74
55 42 7
56 34 44
57 19 56
58 42 8
59 18 8
60 39 15
61 27 19
62 18 78
63 18 36
64 18 7
65 20 3
66 34 45
67 43 1
68 21 15
69 39 16
70 22 24
71 21 7
72 21 60
73 24 48
74 43 2
75 33 3
76 23 39
77 35 22
78 21 0
79 28 34
80 33 18
81 25 56
82 64 68
83 33 19
84 27 24
85 23 70
86 29 47
87 34 69
88 33 20
89 29 48
90 19 42
91 26 5
92 28 37
93 33 4
94 37 52
95 33 5
96 37 56
97 27 67
98 28 38
99 20 2
100 36 17
101 34 3
102 25 21
103 28 39
104 34 4
105 27 61
106 33 64
107 27 7
108 27 62
109 36 18
110 34 46
111 33 65
112 34 5
113 36 19
114 34 47
115 33 66
116 37 3
117 23 11
118 24 77
119 36 20
120 23 72
121 22 5
122 37 4
123 24 16
124 34 48
125 37 5
126 24 5
127 39 43
128 33 67
129 25 5
130 39 44
131 38 22
132 38 3
133 38 4
134 27 16
135 27 1
136 30 7
137 41 70
138 26 23
139 28 28
140 31 9
141 33 27
142 39 17
143 41 71
144 27 26
145 36 80
146 24 2
147 39 45
148 35 75
149 39 18
150 36 81
151 39 46
152 24 4
153 39 19
154 36 82
155 25 3
156 38 34
157 36 83
158 38 35
159 39 20
160 38 5
161 36 84
162 39 63
163 39 64
164 39 65
165 39 66
166 30 19
167 41 13
168 40 3
169 41 14
170 39 67
171 41 72
172 30 1
173 39 4
174 38 36
175 41 22
176 42 15
177 39 5
178 41 73
179 41 74
180 40 4
181 38 37
182 38 38
183 34 9
184 40 5
185 42 16
186 26 14
187 41 3
188 24 3
189 26 1
190 41 4
191 42 17
192 38 39
193 39 47
194 41 5
195 39 48
196 41 75
197 44 41
198 44 42
199 42 76
200 21 6
201 42 18
202 42 77
203 42 3
204 21 62
205 21 3
206 42 19
207 42 20
208 44 43
209 43 31
210 42 78
211 42 79
212 43 21
213 29 42
214 44 11
215 44 12
216 42 80
217 42 4
218 42 81
219 44 13
220 44 14
221 42 5
222 43 3
223 44 22
224 38 27
225 43 32
226 43 33
227 38 0
228 47 11
229 43 4
230 43 34
231 47 12
232 24 1
233 42 82
234 42 83
235 45 15
236 45 16
237 42 84
238 25 51
239 43 35
240 45 17
241 25 4
242 44 57
243 43 36
244 43 5
245 44 1
246 44 2
247 44 58
248 44 59
249 45 61
250 45 18
251 45 62
252 45 63
253 45 19
254 45 64
255 44 3
256 44 4
257 45 65
258 44 5
259 45 20
260 47 13
261 27 15
262 43 37
263 47 1
264 45 66
265 45 67
266 43 38
267 47 14
268 46 69
269 47 70
270 47 22
271 47 71
272 47 2
273 45 3
274 43 39
275 47 72
276 45 4
277 45 5
278 47 73
279 46 3
280 46 4
281 46 5
282 48 7
283 47 3
284 44 44
285 47 74
286 47 75
287 49 52
288 49 56
289 47 4
290 47 5
291 44 45
292 44 46
293 44 47
294 48 8
295 44 48
296 50 1
297 48 78
298 45 50
299 47 25
300 48 79
301 48 15
302 1 51
303 7 51
304 13 9
305 13 27
306 48 16
307 17 75
308 16 0
309 18 84
310 17 25
311 16 68
312 16 23
313 17 22
314 18 1
315 48 80
316 20 53
317 18 0
318 23 10
319 47 26
320 21 8
321 50 2
322 21 17
323 21 61
324 21 23
325 19 52
326 19 1
327 19 43
328 19 9
329 19 0
330 48 3
331 19 51
332 26 53
333 48 4
334 25 9
335 19 40
336 32 11
337 22 9
338 48 17
339 48 28
340 26 10
341 25 0
342 48 29
343 24 41
344 48 18
345 24 40
346 24 55
347 7 26
348 20 12
349 48 30
350 48 19
351 37 24
352 48 81
353 12 4
354 31 52
355 29 2
356 29 41
357 15 16
358 30 77
359 33 34
360 31 51
361 48 5
362 48 82
363 27 63
364 25 49
365 30 6
366 33 15
367 48 31
368 48 20
369 48 83
370 32 57
371 30 0
372 30 76
373 30 84
374 48 84
375 29 70
376 48 32
377 31 1
378 32 1
379 29 40
380 50 57
381 48 33
382 48 34
383 29 0
384 29 4
385 30 20
386 32 22
387 29 54
388 50 58
389 49 21
390 50 59
391 50 11
392 30 18
393 30 55
394 50 12
395 49 3
396 30 50
397 51 61
398 49 4
399 51 62
400 49 5
401 51 63
402 31 0
403 48 35
404 50 3
405 20 13
406 36 76
407 51 64
408 48 36
409 34 40
