DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_uniform,8,6,-2,PASS,2,0.105333,CHECKER_PASS
hal_4type_uniform,22,21,-1,PASS,4,0.152083,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_uniform,34,46,12,FAIL,4,1.16967,CHECKER_PASS
arf_4type_uniform,57,46,-11,PASS,4,0.940792,CHECKER_PASS
motion_vectors_dfg__7_4type_uniform,39,56,17,FAIL,4,3.68096,CHECKER_PASS
ewf_4type_uniform,97,72,-25,PASS,4,3.08721,CHECKER_PASS
feedback_points_dfg__7_4type_uniform,39,93,54,FAIL,4,15.2314,CHECKER_PASS
write_bmp_header_dfg__7_4type_uniform,39,143,104,FAIL,5,84.3316,CHECKER_PASS
interpolate_aux_dfg__12_4type_uniform,61,162,101,FAIL,4,66.7649,CHECKER_PASS
matmul_dfg__3_4type_uniform,63,175,112,FAIL,4,71.2121,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_uniform,85,305,220,FAIL,4,426.098,CHECKER_PASS
invert_matrix_general_dfg__3_4type_uniform,85,273,188,FAIL,6,758.46,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_uniform,81,97,16,FAIL,4,9.50821,CHECKER_PASS
collapse_pyr_dfg__113_4type_uniform,45,89,44,FAIL,4,14.9077,CHECKER_PASS
idctcol_dfg__3_4type_uniform,97,179,82,FAIL,4,83.3041,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_uniform,76,204,128,FAIL,4,142.889,CHECKER_PASS
random1_4type_uniform,91,243,152,FAIL,11,2109.04,CHECKER_PASS
random2_4type_uniform,85,242,157,FAIL,12,1825.43,CHECKER_PASS
random3_4type_uniform,109,335,226,FAIL,11,2968.74,CHECKER_PASS
random4_4type_uniform,81,236,155,FAIL,19,2615.42,CHECKER_PASS
random5_4type_uniform,88,316,228,FAIL,22,6024.46,CHECKER_PASS
random6_4type_uniform,91,242,151,FAIL,32,7652.85,CHECKER_PASS
random7_4type_uniform,99,268,169,FAIL,32,7601.57,CHECKER_PASS
