DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_invdelay,8,11,3,FAIL,3,0.279542,CHECKER_PASS
hal_4type_invdelay,21,17,-4,PASS,4,0.256792,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_invdelay,31,23,-8,PASS,4,0.201333,CHECKER_PASS
arf_4type_invdelay,43,34,-9,PASS,4,0.55875,CHECKER_PASS
motion_vectors_dfg__7_4type_invdelay,25,30,5,FAIL,4,0.803041,CHECKER_PASS
ewf_4type_invdelay,61,45,-16,PASS,4,1.91696,CHECKER_PASS
feedback_points_dfg__7_4type_invdelay,30,39,9,FAIL,4,4.36183,CHECKER_PASS
write_bmp_header_dfg__7_4type_invdelay,28,66,38,FAIL,4,43.256,CHECKER_PASS
interpolate_aux_dfg__12_4type_invdelay,34,70,36,FAIL,4,23.5587,CHECKER_PASS
matmul_dfg__3_4type_invdelay,43,71,28,FAIL,4,22.1977,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_invdelay,55,127,72,FAIL,4,90.1815,CHECKER_PASS
invert_matrix_general_dfg__3_4type_invdelay,69,204,135,FAIL,4,459.618,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_invdelay,61,53,-8,PASS,4,2.73212,CHECKER_PASS
collapse_pyr_dfg__113_4type_invdelay,31,40,9,FAIL,4,3.38638,CHECKER_PASS
idctcol_dfg__3_4type_invdelay,67,82,15,FAIL,4,25.9522,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_invdelay,52,82,30,FAIL,4,34.3542,CHECKER_PASS
random1_4type_invdelay,60,362,302,FAIL,4,3144.41,CHECKER_PASS
random2_4type_invdelay,63,364,301,FAIL,4,2223.26,CHECKER_PASS
random3_4type_invdelay,70,478,408,FAIL,4,5064.93,CHECKER_PASS
random4_4type_invdelay,54,537,483,FAIL,4,7290.51,CHECKER_PASS
random5_4type_invdelay,67,715,648,FAIL,4,16704.0,CHECKER_PASS
random6_4type_invdelay,61,1070,1009,FAIL,4,54926.3,CHECKER_PASS
random7_4type_invdelay,72,1187,1115,FAIL,4,74680.2,CHECKER_PASS
