// The next line is the dfg name
write_bmp_header_dfg__7_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 2 2 5
SQRT 3 3 6
actual latency 95
0 6 3
1 11 0
2 1 6
3 34 1
4 1 3
5 6 2
6 37 0
7 41 2
8 1 1
9 4 0
10 13 6
11 36 2
12 46 3
13 19 5
14 51 3
15 46 2
16 52 1
17 1 4
18 55 0
19 49 0
20 51 2
21 21 3
22 58 1
23 46 0
24 47 0
25 1 5
26 48 0
27 16 3
28 7 6
29 22 1
30 13 4
31 19 0
32 25 1
33 28 1
34 12 0
35 16 2
36 4 1
37 21 0
38 13 0
39 15 0
40 7 0
41 19 6
42 19 4
43 36 3
44 1 0
45 2 0
46 76 1
47 79 5
48 85 2
49 8 0
50 90 6
51 7 4
52 21 2
53 40 1
54 43 4
55 11 3
56 49 1
57 1 2
58 7 1
59 10 1
60 14 0
61 3 0
62 31 3
63 26 3
64 31 4
65 37 1
66 61 1
67 9 0
68 64 4
69 31 1
70 34 0
71 64 1
72 6 0
73 67 5
74 16 0
75 73 1
76 76 4
77 82 3
78 56 2
79 87 5
80 26 2
81 31 2
82 36 5
83 43 1
84 13 5
85 46 1
86 70 1
87 73 5
88 79 2
89 84 4
90 10 0
91 90 4
92 7 5
93 13 1
94 11 2
95 16 1
96 5 0
97 67 1
98 70 4
99 19 1
100 22 0
101 55 1
102 58 3
103 41 3
104 46 5
105 52 4
