// The next line is the dfg name
random7_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 10 10 1
MUL 10 10 3
DIV 10 10 5
SQRT 10 10 6
actual latency 123
0 1 2
1 2 5
2 3 6
3 2 2
4 3 17
5 3 35
6 3 9
7 28 3
8 3 21
9 38 6
10 3 1
11 3 16
12 3 32
13 108 0
14 41 1
15 9 1
16 56 20
17 33 22
18 46 1
19 18 17
20 9 25
21 13 9
22 46 2
23 14 2
24 15 17
25 4 2
26 18 15
27 5 4
28 5 12
29 5 7
30 5 9
31 6 17
32 82 10
33 21 5
34 46 3
35 41 5
36 46 4
37 8 5
38 6 8
39 2 6
40 7 4
41 9 14
42 15 29
43 46 5
44 7 7
45 46 6
46 6 9
47 45 32
48 40 3
49 46 7
50 46 36
51 49 24
52 44 12
53 11 11
54 44 13
55 10 2
56 46 8
57 47 37
58 9 16
59 9 4
60 6 3
61 6 4
62 8 22
63 49 25
64 22 8
65 13 6
66 45 15
67 22 5
68 30 4
69 27 16
70 14 13
71 47 38
72 45 16
73 25 27
74 42 16
75 14 12
76 46 9
77 14 31
78 30 17
79 8 2
80 26 7
81 30 26
82 21 19
83 47 1
84 7 9
85 47 2
86 8 12
87 28 36
88 30 2
89 38 31
90 47 3
91 47 4
92 11 3
93 22 6
94 12 1
95 40 4
96 47 5
97 25 8
98 38 2
99 45 17
100 45 18
101 47 6
102 45 19
103 51 1
104 47 7
105 12 6
106 12 4
107 12 5
108 47 8
109 47 12
110 39 16
111 38 11
112 13 8
113 47 9
114 12 17
115 48 1
116 47 13
117 50 27
118 17 8
119 50 28
120 50 29
121 48 2
122 8 0
123 48 15
124 21 33
125 13 5
126 48 16
127 53 22
128 48 3
129 25 9
130 17 7
131 40 5
132 47 39
133 48 4
134 48 5
135 9 24
136 48 6
137 48 7
138 48 8
139 50 30
140 48 9
141 30 27
142 50 31
143 41 39
144 11 37
145 54 24
146 51 32
147 17 2
148 49 1
149 4 10
150 20 9
151 17 12
152 49 2
153 49 3
154 4 8
155 49 4
156 35 11
157 49 5
158 51 33
159 49 6
160 49 7
161 49 8
162 49 9
163 48 17
164 13 2
165 50 1
166 50 2
167 14 30
168 51 34
169 48 18
170 50 3
171 54 25
172 50 4
173 48 19
174 50 5
175 20 5
176 50 12
177 44 5
178 14 5
179 50 6
180 50 7
181 50 8
182 51 35
183 50 13
184 50 9
185 5 38
186 52 36
187 20 7
188 21 17
189 51 2
190 51 3
191 53 37
192 20 4
193 22 3
194 25 7
195 51 4
196 51 15
197 27 6
198 51 16
199 51 17
200 51 5
201 51 6
202 51 7
203 18 5
204 55 27
205 53 38
206 25 5
207 53 39
208 39 23
209 39 32
210 56 30
211 51 8
212 51 18
213 40 36
214 9 9
215 51 9
216 51 19
217 17 4
218 56 31
219 52 1
220 17 3
221 17 5
222 17 0
223 24 9
224 55 28
225 44 0
226 45 26
227 24 24
228 52 2
229 53 12
230 38 0
231 52 3
232 20 12
233 52 4
234 52 5
235 38 1
236 53 13
237 54 15
238 52 6
239 52 7
240 55 29
241 52 8
242 52 9
243 53 1
244 58 21
245 54 16
246 54 17
247 54 18
248 58 22
249 57 32
250 54 19
251 53 2
252 59 23
253 53 3
254 53 4
255 53 5
256 53 6
257 53 7
258 57 33
259 59 24
260 53 8
261 53 9
262 57 34
