// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 3 3 5
SQRT 4 4 6
actual latency 264
0 76 3
1 1 0
2 2 0
3 4 0
4 81 0
5 82 3
6 29 0
7 31 8
8 41 2
9 82 1
10 85 1
11 232 1
12 235 7
13 241 6
14 247 6
15 253 6
16 151 1
17 154 5
18 160 0
19 161 2
20 166 2
21 7 8
22 21 3
23 26 2
24 32 0
25 7 6
26 76 1
27 79 0
28 80 5
29 87 2
30 1 5
31 8 0
32 10 0
33 15 0
34 94 1
35 97 3
36 102 0
37 76 2
38 82 8
39 103 2
40 66 3
41 71 2
42 76 8
43 82 2
44 36 3
45 51 3
46 56 4
47 61 2
48 157 1
49 136 1
50 139 2
51 144 0
52 145 2
53 199 1
54 202 5
55 40 1
56 43 0
57 208 3
58 13 8
59 142 1
60 145 5
61 151 2
62 97 1
63 109 1
64 112 2
65 118 1
66 156 6
67 88 1
68 91 3
69 96 2
70 103 1
71 163 1
72 166 1
73 169 5
74 37 6
75 43 5
76 175 0
77 6 4
78 18 0
79 27 0
80 40 0
81 55 6
82 61 5
83 214 1
84 217 5
85 223 1
86 139 1
87 187 1
88 196 1
89 229 1
90 232 2
91 237 3
92 48 0
93 55 8
94 242 7
95 35 0
96 160 1
97 163 3
98 7 7
99 100 1
100 103 0
101 168 3
102 11 4
103 121 1
104 124 0
105 19 7
106 25 8
107 36 0
108 125 5
109 173 6
110 43 8
111 49 7
112 220 1
113 37 7
114 51 4
115 56 0
116 223 5
117 37 0
118 41 4
119 47 0
120 127 1
121 175 1
122 190 1
123 193 0
124 229 5
125 178 1
126 181 7
127 187 3
128 30 0
129 39 0
130 43 6
131 193 1
132 19 8
133 31 2
134 36 2
135 24 0
136 33 0
137 145 1
138 148 1
139 198 0
140 31 7
141 41 3
142 154 1
143 26 0
144 34 0
145 42 0
146 157 7
147 13 5
148 21 4
149 31 5
150 124 1
151 127 6
152 133 5
153 139 0
154 163 5
155 49 1
156 52 0
157 56 3
158 13 0
159 20 0
160 64 1
161 67 5
162 5 0
163 22 1
164 25 0
165 11 2
166 16 4
167 25 6
168 31 0
169 73 0
170 23 0
171 91 1
172 106 1
173 28 0
174 115 1
175 118 2
176 123 2
177 11 3
178 61 1
179 67 1
180 21 0
181 26 3
182 70 1
183 73 1
184 128 0
185 66 4
186 71 6
187 77 6
188 83 4
189 26 4
190 31 6
191 79 1
192 169 1
193 172 1
194 52 1
195 56 2
196 61 0
197 200 0
198 202 1
199 205 2
200 13 6
201 19 0
202 210 2
203 1 8
204 55 1
205 58 1
206 74 7
207 25 1
208 28 1
209 31 1
210 133 1
211 136 0
212 43 1
213 46 0
214 49 5
215 236 0
216 237 2
217 243 0
218 244 2
219 34 1
220 37 1
221 249 1
222 44 0
223 61 3
224 66 2
225 173 3
226 37 8
227 46 4
228 51 2
229 129 2
230 178 2
231 31 3
232 45 0
233 49 8
234 179 6
235 185 2
236 190 6
237 1 2
238 6 0
239 197 0
240 36 4
241 61 4
242 217 1
243 220 6
244 71 3
245 226 1
246 229 6
247 235 6
248 241 5
249 38 0
250 46 3
251 55 5
252 179 0
253 247 5
254 253 5
255 259 1
256 71 4
257 80 7
258 262 1
259 6 3
260 14 0
261 19 5
262 74 5
263 1 6
264 7 5
265 16 1
266 169 4
267 174 0
268 13 1
269 16 0
270 17 0
271 199 2
272 205 1
273 208 1
274 211 1
275 3 0
276 6 2
277 214 0
278 1 3
279 7 0
280 10 1
281 74 0
282 19 1
283 22 0
284 25 5
285 129 0
286 130 1
287 11 0
288 16 2
289 21 2
290 235 0
291 236 1
292 239 1
293 1 1
294 4 1
295 242 0
296 41 0
297 43 7
298 49 6
299 171 2
300 112 1
301 115 0
302 116 3
303 129 7
304 176 5
305 13 7
306 19 6
307 25 7
308 181 1
309 184 0
310 185 5
311 191 2
312 1 4
313 7 1
314 196 0
315 9 0
316 12 0
317 16 3
318 199 0
319 31 4
320 37 5
321 46 2
322 235 5
323 241 0
324 1 7
325 46 1
326 49 0
327 184 1
328 244 0
329 245 8
330 55 7
331 61 6
332 251 2
